id,uuid,version,status,errorDescription,longTicker,shortTicker,pairName,longTickerEntryPrice,longTickerCurrentPrice,shortTickerEntryPrice,shortTickerCurrentPrice,meanEntry,meanCurrent,spreadEntry,spreadCurrent,zScoreEntry,zScoreCurrent,pValueEntry,pValueCurrent,adfPvalueEntry,adfPvalueCurrent,correlationEntry,correlationCurrent,alphaEntry,alphaCurrent,betaEntry,betaCurrent,stdEntry,stdCurrent,zScoreChanges,longUSDTChanges,longPercentChanges,shortUSDTChanges,shortPercentChanges,portfolioBeforeTradeUSDT,profitUSDTChanges,portfolioAfterTradeUSDT,profitPercentChanges,minutesToMinProfitPercent,minutesToMaxProfitPercent,minProfitPercentChanges,maxProfitPercentChanges,formattedTimeToMinProfit,formattedTimeToMaxProfit,formattedProfitLong,formattedProfitShort,formattedProfitCommon,timestamp,entryTime,updatedTime,maxZ,minZ,maxLong,minLong,maxShort,minShort,maxCorr,minCorr,exitReason,closeAtBreakeven,settingsTimeframe,settingsCandleLimit,settingsMinZ,settingsMinWindowSize,settingsMinPValue,settingsMaxAdfValue,settingsMinRSquared,settingsMinCorrelation,settingsMinVolume,settingsCheckInterval,settingsMaxLongMarginSize,settingsMaxShortMarginSize,settingsLeverage,settingsExitTake,settingsExitStop,settingsExitZMin,settingsExitZMax,settingsExitZMaxPercent,settingsExitTimeMinutes,settingsExitBreakEvenPercent,settingsUsePairs,settingsAutoTradingEnabled,settingsUseMinZFilter,settingsUseMinRSquaredFilter,settingsUseMinPValueFilter,settingsUseMaxAdfValueFilter,settingsUseMinCorrelationFilter,settingsUseMinVolumeFilter,settingsUseExitTake,settingsUseExitStop,settingsUseExitZMin,settingsUseExitZMax,settingsUseExitZMaxPercent,settingsUseExitTimeHours,settingsUseExitBreakEvenPercent,settingsMinimumLotBlacklist
146,3a043db8-91e0-4d9e-951a-f65c1cbbcde4,36,CLOSED,,MAJOR-USDT-SWAP,PLUME-USDT-SWAP,MAJOR-USDT-SWAP/PLUME-USDT-SWAP,0.1668,0.1659,0.1048,0.10504,0.0,0.0,0.0,0.0,5.090591571934276,2.951951870935586,3.4804461985029933E-70,3.665624871415955E-48,0.9970349958877469,0.9896695753998743,0.8071665521288769,0.7145882987282377,0.0,0.0,0.0,0.0,0.0,0.0,-2.14,-0.13651529,-2.73000000,-0.05633505,-1.13000000,76.309324791622,-0.19285034,76.04798622162197,-3.86000000,37,4,-3.86000000,2.534786,-3.86%/37min,2.53%/4min,-0.14$/-2.73%,-0.06$/-1.13%,-0.19$/-3.86%,2025-08-15 03:46:20,2025-08-15 03:46:29,2025-08-15 04:24:13,5.09059157193428,2.64121293492523,0.248532,-3.675115,7.532914,-1.13000000,0.807166552128877,0.7145882987282377,EXIT_REASON_BY_STOP,false,5m,300.0,4.5,100.0,0.1,0.8,0.8,0.8,1.0,1.0,5.0,5.0,5.0,3.0,-1.5,0.0,0.5,0.0,45.0,1.0,2.0,true,true,true,true,true,true,true,true,true,false,false,false,true,true,"BTC-USDT-SWAP,ENS-USDT-SWAP"
154,ccb400d2-bf67-492d-8897-772524585787,5,CLOSED,,ANIME-USDT-SWAP,GPS-USDT-SWAP,ANIME-USDT-SWAP/GPS-USDT-SWAP,0.01809,0.01807,0.01511,0.01537,0.0,0.0,0.0,0.0,7.025381882391761,7.025381882391761,2.2744731273468513E-115,7.675453520952074E-115,0.10345186370948595,0.10345186370948595,0.9091267672072875,0.9083449275598678,0.0,0.0,0.0,0.0,0.0,0.0,0.00,-0.02758620,-0.55000000,-0.42921450,-8.58000000,75.918381271622,-0.45680070,75.39868487162197,-9.13000000,1,1,-9.13000000,0.7444785,-9.13%/1min,0.74%/1min,-0.03$/-0.55%,-0.43$/-8.58%,-0.46$/-9.13%,2025-08-15 04:31:17,2025-08-15 04:31:27,2025-08-15 04:33:17,7.025381882391761,7.02538188239176,0.801642,-0.55000000,1.239315,-8.58000000,0.909672597626934,0.9083449275598678,EXIT_REASON_BY_STOP,false,5m,300.0,4.5,100.0,0.1,0.8,0.8,0.8,1.0,1.0,5.0,5.0,5.0,3.0,-1.5,0.0,0.5,0.0,45.0,1.0,2.0,true,true,true,true,true,true,true,true,true,false,false,false,true,true,"BTC-USDT-SWAP,ENS-USDT-SWAP"
153,d4332913-6f53-438f-bcfc-4d8f85126dcb,18,CLOSED,,ACE-USDT-SWAP,ARKM-USDT-SWAP,ACE-USDT-SWAP/ARKM-USDT-SWAP,0.551179069767442,0.5516,0.5843,0.5888,0.0,0.0,0.0,0.0,4.232218513464949,3.2537610687706926,1.0483793799469845E-138,8.152207957638322E-133,0.9407142024694201,0.9589992317370515,0.9375567521529984,0.9313902111635075,0.0,0.0,0.0,0.0,0.0,0.0,-0.98,0.01799100,0.37000000,-0.20690340,-3.98000000,76.047986221622,-0.18891240,75.27068752162197,-3.61000000,15,10,-3.61000000,1.04404956,-3.61%/15min,1.04%/10min,0.02$/0.37%,-0.21$/-3.98%,-0.19$/-3.61%,2025-08-15 04:26:11,2025-08-15 04:26:20,2025-08-15 04:42:13,4.23221851346495,2.8309202245358,1.430216,-0.809368,2.362588,-3.98000000,0.937556752152998,0.913088795442051,EXIT_REASON_BY_STOP,false,5m,300.0,4.5,100.0,0.1,0.8,0.8,0.8,1.0,1.0,5.0,5.0,5.0,3.0,-1.5,0.0,0.5,0.0,45.0,1.0,2.0,true,true,true,true,true,true,true,true,true,false,false,false,true,true,"BTC-USDT-SWAP,ENS-USDT-SWAP"
155,3cf05630-7d7b-4636-83f8-53d896a3cc12,41,CLOSED,,BIGTIME-USDT-SWAP,S-USDT-SWAP,BIGTIME-USDT-SWAP/S-USDT-SWAP,0.0576,0.0573,0.3124,0.3094,0.0,0.0,0.0,0.0,4.921078718580562,1.8331269902498135,1.1369135367949028E-198,1.1328138987990697E-179,3.053018439889193E-4,0.12836335688860812,0.9757520654590357,0.9673405517520342,0.0,0.0,0.0,0.0,0.0,0.0,-3.09,-0.13273360,-2.65000000,0.23211600,4.64000000,75.596184871622,0.09938240,75.35258992162197,1.99000000,1,45,0.1568,1.99000000,0.16%/1min,1.99%/45min,-0.13$/-2.65%,0.23$/4.64%,0.10$/1.99%,2025-08-15 04:36:09,2025-08-15 04:36:18,2025-08-15 05:22:13,4.92107871858056,1.69144937926753,0.59168,-2.65000000,5.04992,-0.07008,0.975928537227419,0.9673405517520342,EXIT_REASON_BY_TIME,false,5m,300.0,4.5,100.0,0.1,0.8,0.8,0.8,1.0,1.0,5.0,5.0,5.0,3.0,-1.5,0.0,0.5,0.0,45.0,1.0,2.0,true,true,true,true,true,true,true,true,true,false,false,false,true,true,"BTC-USDT-SWAP,ENS-USDT-SWAP,MKR-USDT-SWAP"
164,a1dbe73c-ca48-461c-b35e-a24c8eda90ee,40,CLOSED,,LPT-USDT-SWAP,WOO-USDT-SWAP,LPT-USDT-SWAP/WOO-USDT-SWAP,6.5758222222222225,6.586,0.07769,0.07757,0.0,0.0,0.0,0.0,4.515467081299016,1.5418863354284773,2.4275228058444807E-207,1.7490267570173158E-199,0.725355123303104,0.46677689939905126,0.9788253063269678,0.976058442105558,0.0,0.0,0.0,0.0,0.0,0.0,-2.97,0.05477260,0.91000000,0.02751375,0.69000000,75.352589921622,0.08228635,75.38586257162197,1.60000000,2,45,-0.2619314,1.60000000,-0.26%/2min,1.60%/45min,0.05$/0.91%,0.03$/0.69%,0.08$/1.60%,2025-08-15 05:26:10,2025-08-15 05:26:19,2025-08-15 06:12:13,4.51546708129902,1.46779953852936,2.209927,-2.365073,4.117781,-0.194719,0.978841085708259,0.97605743306833,EXIT_REASON_BY_TIME,false,5m,300.0,4.5,100.0,0.1,0.8,0.8,0.8,1.0,1.0,5.0,5.0,5.0,3.0,-1.5,0.0,0.5,0.0,45.0,1.0,2.0,true,true,true,true,true,true,true,true,true,false,false,false,true,true,"BTC-USDT-SWAP,ENS-USDT-SWAP,MKR-USDT-SWAP"
182,f0a0a592-57e1-4e0f-a72a-336ad5be5559,6,CLOSED,,FARTCOIN-USDT-SWAP,MAGIC-USDT-SWAP,FARTCOIN-USDT-SWAP/MAGIC-USDT-SWAP,1.0345,1.0302,0.25779,0.2587,0.0,0.0,0.0,0.0,5.1201852624928375,5.1201852624928375,4.2545191723619723E-97,6.218149577034008E-97,0.8066184556708089,0.8066184556708089,0.8774749658531866,0.8771409614761831,0.0,0.0,0.0,0.0,0.0,0.0,0.00,-0.10314840,-2.02000000,-0.07523760,-1.54000000,75.428973721622,-0.17838600,75.17442746162197,-3.56000000,3,1,-3.56000000,0.04470097,-3.56%/3min,0.04%/1min,-0.10$/-2.02%,-0.08$/-1.54%,-0.18$/-3.56%,2025-08-15 06:46:08,2025-08-15 06:46:17,2025-08-15 06:49:18,5.12018526249284,5.1201852624928375,0.384588,-2.02000000,0.132166,-1.54000000,0.87816158101798,0.8771409614761831,EXIT_REASON_BY_STOP,false,5m,300.0,4.5,100.0,0.1,0.8,0.8,0.8,1.0,1.0,5.0,5.0,5.0,3.0,-1.5,0.0,0.5,0.0,45.0,1.0,2.0,true,true,true,true,true,true,true,true,true,false,false,false,true,true,"BTC-USDT-SWAP,ENS-USDT-SWAP,MKR-USDT-SWAP"
184,7f80483b-006e-489e-83cd-caab12a35e8f,4,CLOSED,,FARTCOIN-USDT-SWAP,MAGIC-USDT-SWAP,FARTCOIN-USDT-SWAP/MAGIC-USDT-SWAP,1.0304,1.0313,0.26102,0.26361,0.0,0.0,0.0,0.0,4.6288366320750045,4.6288366320750045,7.093804371937353E-88,1.0245538658682146E-86,0.9820102995963123,0.9820102995963123,0.8571867015291421,0.8543880300097386,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.02498750,0.48000000,-0.20485238,-4.27000000,75.165207461622,-0.17986488,74.93333976662197,-3.79000000,0,0,-3.79000000,0.11086432,-3.79%/0min,0.11%/0min,0.02$/0.48%,-0.20$/-4.27%,-0.18$/-3.79%,2025-08-15 06:56:08,2025-08-15 06:56:18,2025-08-15 06:57:17,4.6288366320750045,4.628836632075,0.824615,0.48000000,-0.454033,-4.66278300,0.857186701529142,0.8543880300097386,EXIT_REASON_BY_STOP,false,5m,300.0,4.5,100.0,0.1,0.8,0.8,0.8,1.0,1.0,5.0,5.0,5.0,3.0,-1.5,0.0,0.5,0.0,45.0,1.0,2.0,true,true,true,true,true,true,true,true,true,false,false,false,true,true,"BTC-USDT-SWAP,ENS-USDT-SWAP,MKR-USDT-SWAP"
185,6ccb4493-1cd0-4e81-bf88-a4c741689c7f,4,CLOSED,,ARKM-USDT-SWAP,MAGIC-USDT-SWAP,ARKM-USDT-SWAP/MAGIC-USDT-SWAP,0.567,0.5676,0.26446,0.26826,0.0,0.0,0.0,0.0,4.9999732898384925,4.9999732898384925,7.411826514940943E-79,9.287923355178255E-77,0.9958154593369541,0.9958154593369541,0.8337613950519127,0.8277245116638198,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.02638680,0.53000000,-0.35822903,-7.16000000,74.971229766622,-0.33184223,74.60846476162197,-6.63000000,1,1,-6.63000000,0.266314,-6.63%/1min,0.27%/1min,0.03$/0.53%,-0.36$/-7.16%,-0.33$/-6.63%,2025-08-15 07:01:07,2025-08-15 07:01:16,2025-08-15 07:02:18,4.9999732898384925,4.99997328983849,0.77748,0.24948,0.283148,-7.16000000,0.833761395051913,0.8277245116638198,EXIT_REASON_BY_STOP,false,5m,300.0,4.5,100.0,0.1,0.8,0.8,0.8,1.0,1.0,5.0,5.0,5.0,3.0,-1.5,0.0,0.5,0.0,45.0,1.0,2.0,true,true,true,true,true,true,true,true,true,false,false,false,true,true,"BTC-USDT-SWAP,ENS-USDT-SWAP,MKR-USDT-SWAP"
177,8f8ff2b9-c88a-405a-a787-2b6acde33f90,41,CLOSED,,ICP-USDT-SWAP,OL-USDT-SWAP,ICP-USDT-SWAP/OL-USDT-SWAP,5.52,5.506,0.03707,0.03675,0.0,0.0,0.0,0.0,4.510808479332533,1.526927436277311,1.2219357932865828E-151,1.0085505339357487E-129,0.5759660961383837,0.17276723351397366,0.9491695328118148,0.9279034483016054,0.0,0.0,0.0,0.0,0.0,0.0,-2.98,-0.07094451,-1.27000000,0.15937965,3.62000000,75.385862571622,0.08843514,74.49158005162197,2.35000000,2,45,-0.14801176,2.35000000,-0.15%/2min,2.35%/45min,-0.07$/-1.27%,0.16$/3.62%,0.09$/2.35%,2025-08-15 06:21:14,2025-08-15 06:21:24,2025-08-15 07:06:47,4.51080847933253,1.526927436277311,0.702557,-2.285121,5.343992,-0.019644,0.949353194121175,0.914049172672126,EXIT_REASON_BY_TIME,false,5m,300.0,4.5,100.0,0.1,0.8,0.8,0.8,1.0,1.0,5.0,5.0,5.0,3.0,-1.5,0.0,0.5,0.0,45.0,1.0,2.0,true,true,true,true,true,true,true,true,true,false,false,false,true,true,"BTC-USDT-SWAP,ENS-USDT-SWAP,MKR-USDT-SWAP"
186,fadef8c0-5edd-4485-91c9-c9e8e66fbcfb,5,CLOSED,,DOGE-USDT-SWAP,MAGIC-USDT-SWAP,DOGE-USDT-SWAP/MAGIC-USDT-SWAP,0.23102,0.2312,0.2733717391304348,0.27545,0.0,0.0,0.0,0.0,5.86991471485429,5.86991471485429,1.41457107310532E-110,2.9730574442917576E-107,0.9990635545543005,0.9990635545543005,0.901765734782332,0.8962960052188186,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.01619190,0.33000000,-0.22244116,-4.36000000,74.612704761622,-0.20624926,74.33403978662197,-4.03000000,1,1,-4.03000000,0.4983099,-4.03%/1min,0.50%/1min,0.02$/0.33%,-0.22$/-4.36%,-0.21$/-4.03%,2025-08-15 07:06:14,2025-08-15 07:06:23,2025-08-15 07:08:13,5.86991471485429,5.86991471485429,0.54277300,0.193794,0.790884,-4.36000000,0.901765734782332,0.8962960052188186,EXIT_REASON_BY_STOP,false,5m,300.0,4.5,100.0,0.1,0.8,0.8,0.8,1.0,1.0,5.0,5.0,5.0,3.0,-1.5,0.0,0.5,0.0,45.0,1.0,2.0,true,true,true,true,true,true,true,true,true,false,false,false,true,true,"BTC-USDT-SWAP,ENS-USDT-SWAP,MKR-USDT-SWAP"
187,176337a1-97ef-4fed-878a-fca4759ec8f8,10,CLOSED,,DOGE-USDT-SWAP,MAGIC-USDT-SWAP,DOGE-USDT-SWAP/MAGIC-USDT-SWAP,0.23031,0.23028,0.2741043478260871,0.27635,0.0,0.0,0.0,0.0,6.30818223256009,5.006790223979997,7.503135177391866E-95,5.529022399847213E-83,0.9962877181651038,0.9674229155798659,0.8728371925604346,0.8449667432959624,0.0,0.0,0.0,0.0,0.0,0.0,-1.30,-0.00399800,-0.08000000,-0.16896444,-3.31000000,74.334039786622,-0.17296244,74.11282874662199,-3.39000000,7,4,-3.39000000,2.28124299,-3.39%/7min,2.28%/4min,0.00$/-0.08%,-0.17$/-3.31%,-0.17$/-3.39%,2025-08-15 07:11:07,2025-08-15 07:11:16,2025-08-15 07:19:14,6.30818223256009,5.006790223979997,0.500316,-0.601724,4.404094,-3.80374900,0.872837192560435,0.8449667432959624,EXIT_REASON_BY_STOP,false,5m,300.0,4.5,100.0,0.1,0.8,0.8,0.8,1.0,1.0,5.0,5.0,5.0,3.0,-1.5,0.0,0.5,0.0,45.0,1.0,2.0,true,true,true,true,true,true,true,true,true,false,false,false,true,true,"BTC-USDT-SWAP,ENS-USDT-SWAP,MKR-USDT-SWAP"
189,45fb88da-c8d4-4365-a4a8-d6ab4558b618,5,CLOSED,,DOGE-USDT-SWAP,MAGIC-USDT-SWAP,DOGE-USDT-SWAP/MAGIC-USDT-SWAP,0.23056,0.23034,0.2739,0.27566,0.0,0.0,0.0,0.0,4.838793740331562,4.838793740331562,2.865328620489177E-76,8.20193518573488E-76,0.9427185285359535,0.9427185285359535,0.826281943660949,0.8249230994393685,0.0,0.0,0.0,0.0,0.0,0.0,0.00,-0.02498750,-0.51000000,-0.11009502,-2.16000000,74.112828746622,-0.13508252,73.92949142662198,-2.67000000,1,1,-2.67000000,0.75007407,-2.67%/1min,0.75%/1min,-0.02$/-0.51%,-0.11$/-2.16%,-0.14$/-2.67%,2025-08-15 07:21:08,2025-08-15 07:21:17,2025-08-15 07:23:14,4.838793740331562,4.83879374033156,0.072,-0.51000000,1.401557,-2.92785500,0.826566582740749,0.8249230994393685,EXIT_REASON_BY_STOP,false,5m,300.0,4.5,100.0,0.1,0.8,0.8,0.8,1.0,1.0,5.0,5.0,5.0,3.0,-1.5,0.0,0.5,0.0,45.0,1.0,2.0,true,true,true,true,true,true,true,true,true,false,false,false,true,true,"BTC-USDT-SWAP,ENS-USDT-SWAP,MKR-USDT-SWAP"
1,1e8340c5-f1a1-4d71-ae2a-4852dbd49f6a,168,CLOSED,,ARKM-USDT-SWAP,SCR-USDT-SWAP,ARKM-USDT-SWAP/SCR-USDT-SWAP,0.5499,0.5495,0.3879,0.3793,0.0,0.0,0.0,0.0,3.3719573236129734,-0.1960426327876857,6.410773656792336E-96,1.6517052657045862E-72,0.8814585176504659,0.6113081646132673,0.875065913133165,0.8147323621082688,0.0,0.0,0.0,0.0,0.0,0.0,-3.57,-0.01799100,-0.36000000,0.56511316,11.30000000,73.929491426622,0.54712216,74.42704248662199,10.94000000,6,166,-2.8621445,10.94000000,-2.86%/6min,10.94%/166min,-0.02$/-0.36%,0.57$/11.30%,0.55$/10.94%,2025-08-15 22:02:06,2025-08-15 22:03:48,2025-08-16 00:50:12,4.45140272021583,-0.196042632787686,0.517455,-5.062545,11.30000000,-6.151744,0.875077202113981,0.804715595298532,EXIT_REASON_BY_TAKE,false,5m,300.0,3.0,100.0,0.1,0.8,0.8,0.8,10.0,1.0,5.0,5.0,5.0,5.0,-5.0,0.0,0.5,0.0,60.0,1.0,2.0,false,true,true,true,true,true,true,true,true,false,false,false,false,true,
2,c734d26b-a554-40f5-b78d-54622345e8b7,220,CLOSED,,CRV-USDT-SWAP,MEME-USDT-SWAP,CRV-USDT-SWAP/MEME-USDT-SWAP,0.8673,0.8573,0.001924,0.001952,0.0,0.0,0.0,0.0,3.2477955768846924,-0.47995091752887237,1.68106949115751E-75,2.4771409117227783E-42,0.9972539234195832,0.16128859236704135,0.8239890613580214,0.6816665185725519,0.0,0.0,0.0,0.0,0.0,0.0,-3.73,-0.28946234,-5.57000000,-0.27174476,-5.66000000,74.427042486622,-0.56120710,74.17452295229427,-11.23000000,218,25,-11.23000000,2.02604668,-11.23%/218min,2.03%/25min,-0.29$/-5.57%,-0.27$/-5.66%,-0.56$/-11.23%,2025-08-16 01:39:44,2025-08-16 01:39:53,2025-08-16 05:18:12,3.24779557688469,-1.82841934134729,3.030305,-6.275578,5.698343,-6.95999100,0.823989061358021,0.676427423442583,EXIT_REASON_BY_STOP,false,5m,300.0,3.0,100.0,0.1,0.8,0.8,0.8,10.0,1.0,5.0,5.0,5.0,5.0,-5.0,0.0,0.5,0.0,60.0,1.0,2.0,true,true,true,true,true,true,true,true,true,false,false,false,false,true,
26,5fffafa1-32eb-46b0-b233-3f06224b8707,219,CLOSED,,PNUT-USDT-SWAP,RESOLV-USDT-SWAP,PNUT-USDT-SWAP/RESOLV-USDT-SWAP,0.228,0.228,0.1679,0.1645,0.0,0.0,0.0,0.0,2.6255685335644783,-1.660068911689791,5.705601461640726E-91,4.9824194533624475E-58,0.6933051406896005,0.735899335551776,0.8643728678645166,0.7613579055671652,0.0,0.0,0.0,0.0,0.0,0.0,-4.29,-0.00032053,-0.01000000,0.46340140,9.27000000,74.394537836622,0.46308087,74.41229235229429,9.26000000,12,215,-0.08847,9.26000000,-0.09%/12min,9.26%/215min,0.00$/-0.01%,0.46$/9.27%,0.46$/9.26%,2025-08-16 03:35:32,2025-08-16 03:35:41,2025-08-16 07:11:11,2.72877086925135,-3.11579306016688,2.621589,-6.378411,13.698468,-0.32494,0.864378196919316,0.752798463246729,EXIT_REASON_BY_TAKE,false,5m,300.0,3.0,100.0,0.1,0.8,0.8,0.8,10.0,1.0,5.0,5.0,5.0,5.0,-5.0,0.0,0.5,0.0,60.0,1.0,2.0,true,true,true,true,true,true,true,true,true,false,false,false,false,true,
28,c74bbbe3-173c-48b1-9dfd-7ab8e24fadc5,337,CLOSED,,CORE-USDT-SWAP,DYDX-USDT-SWAP,CORE-USDT-SWAP/DYDX-USDT-SWAP,0.4866,0.4899,0.6595,0.6649,0.0,0.0,0.0,0.0,3.8362558593777383,0.6335625672798548,8.600897108290149E-74,5.082810413339008E-44,0.0034801919856036383,0.13233840197440083,0.8187675963165886,0.6916658403112649,0.0,0.0,0.0,0.0,0.0,0.0,-3.20,0.17026215,3.55000000,-0.21860652,-4.20000000,74.4098923522943,-0.04834437,74.10467701463322,-0.65000000,252,184,-1.8181808,3.34181972,-1.82%/252min,3.34%/184min,0.17$/3.55%,-0.22$/-4.20%,-0.05$/-0.65%,2025-08-16 07:15:37,2025-08-16 07:15:46,2025-08-16 12:49:29,3.83625585937774,-1.14233139118853,6.067119,-2.507881,5.872313,-8.152688,0.818804023753961,0.648066764199565,EXIT_REASON_MANUALLY,false,5m,300.0,3.0,100.0,0.1,0.8,0.8,0.8,10.0,1.0,5.0,5.0,5.0,5.0,-5.0,0.0,0.5,0.0,60.0,1.0,2.0,true,true,true,true,true,true,true,true,true,false,false,false,false,true,
27,d3f45a67-9fb7-4721-a2a9-2fe85fc54657,453,CLOSED,,GPS-USDT-SWAP,SUI-USDT-SWAP,GPS-USDT-SWAP/SUI-USDT-SWAP,0.01425,0.0144,3.7334,3.7582,0.0,0.0,0.0,0.0,3.443223040452304,0.3723560774120663,2.2355182459326043E-145,9.758721716780081E-54,0.21914727119679772,0.2752555048767174,0.9438534592277303,0.7422379491713931,0.0,0.0,0.0,0.0,0.0,0.0,-3.07,0.20591724,5.15000000,-0.19742851,-3.29000000,74.1565229522943,0.00848873,74.09436421463323,1.86000000,326,178,-3.0806398,4.0673606,-3.08%/326min,4.07%/178min,0.21$/5.15%,-0.20$/-3.29%,0.01$/1.86%,2025-08-16 05:20:31,2025-08-16 05:20:40,2025-08-16 12:49:39,3.56104305492284,-2.43901602530923,7.525061,-7.524939,9.248893,-5.599929,0.943910249252091,0.707729794581463,EXIT_REASON_MANUALLY,false,5m,300.0,3.0,100.0,0.1,0.8,0.8,0.8,10.0,1.0,5.0,5.0,5.0,5.0,-5.0,0.0,0.5,0.0,60.0,1.0,2.0,true,true,true,true,true,true,true,true,true,false,false,false,false,true,
